reaction_id,gene_id
r_1085,YHR026W
r_1085,YGR020C
r_1085,YEL027W
r_1085,YMR054W
r_1085,YCL005W-A
r_1085,YPR036W
r_1085,YEL051W
r_1085,YHR039C-A
r_1085,YOR332W
r_1085,YPR170W-B
r_1085,YGR106C
r_1086,YKL080W
r_1086,YLR447C
r_1086,YPL234C
r_1086,YBR127C
r_1086,YDL185W
r_1086,YHR026W
r_1086,YGR020C
r_1086,YOR270C
r_1086,YEL027W
r_1086,YCL005W-A
r_1086,YEL051W
r_1086,YPR036W
r_1086,YHR039C-A
r_1086,YOR332W
r_1086,YPR170W-B
r_1086,YGR106C
r_1087,YJR148W
r_1088,YHR208W
r_1089,YGR094W
r_1090,YGR094W
r_1091,YJR133W
r_1092,YLR070C
r_1093,YHR104W
r_1094,YGR194C
r_1095,YNL292W
r_1095,YGL063W
r_1095,YFL001W
r_1095,YPL212C
r_1096,YKL217W
r_1096,YNL065W
r_1099,YOR222W
r_1099,YPL134C
r_1101,YOR348C
r_1101,YDL210W
r_1102,YDL210W
r_1104,YNR056C
r_1106,YCR010C
r_1108,YER060W-A
r_1108,YER060W
r_1108,YER056C
r_1109,YAL022C
r_1110,YMR056C
r_1110,YBL030C
r_1110,YBR085W
r_1111,YPR128C
r_1112,YMR241W
r_1113,YJR152W
r_1114,YIR028W
r_1115,YNL142W
r_1115,YGR121C
r_1115,YPR138C
r_1115,YDR384C
r_1116,YPR128C
r_1118,YPR021C
r_1119,YGR065C
r_1120,YOR100C
r_1125,YGL077C
r_1126,YBR291C
r_1127,YBR291C
r_1128,YBR291C
r_1129,YHR002W
r_1130,YBR192W
r_1131,YBR192W
r_1132,YAL022C
r_1133,YER060W-A
r_1133,YGL186C
r_1133,YER060W
r_1133,YER056C
r_1134,YFL011W
r_1134,YEL069C
r_1134,YHR096C
r_1134,YHR092C
r_1134,YJR158W
r_1134,YJL214W
r_1134,YDR342C
r_1134,YOL156W
r_1134,YNR072W
r_1134,YDR343C
r_1134,YDR345C
r_1134,YHR094C
r_1134,YDL245C
r_1134,YMR011W
r_1134,YJL219W
r_1135,YFL011W
r_1135,YJL219W
r_1135,YLR081W
r_1135,YNL318C
r_1135,YOL156W
r_1136,YKL217W
r_1139,YFL011W
r_1139,YEL069C
r_1139,YJR158W
r_1139,YJL214W
r_1139,YDR342C
r_1139,YOL156W
r_1139,YNR072W
r_1139,YDR343C
r_1139,YDR345C
r_1139,YHR094C
r_1139,YDL245C
r_1139,YHR096C
r_1139,YJL219W
r_1146,YIL013C
r_1146,YOR011W
r_1147,YIL013C
r_1147,YOR011W
r_1148,YIL013C
r_1148,YOR011W
r_1149,YGL077C
r_1151,YIL134W
r_1161,YIL013C
r_1161,YOR011W
r_1162,YIL013C
r_1162,YOR011W
r_1165,YGL225W
r_1166,YEL069C
r_1166,YHR092C
r_1166,YOL156W
r_1166,YNR072W
r_1166,YLR081W
r_1166,YHR094C
r_1166,YDL245C
r_1166,YJR160C
r_1166,YMR011W
r_1166,YJL219W
r_1166,YFL011W
r_1166,YJR158W
r_1166,YDR387C
r_1166,YDL247W
r_1166,YJL214W
r_1166,YDR342C
r_1166,YDR343C
r_1166,YDR536W
r_1166,YDR345C
r_1166,YHR096C
r_1167,YJL212C
r_1168,YLL015W
r_1168,YDR135C
r_1169,YCR098C
r_1170,YCR098C
r_1171,YGL084C
r_1171,YDR536W
r_1171,YPL189W
r_1172,YLL043W
r_1172,YFL054C
r_1173,YKR039W
r_1173,YOL020W
r_1173,YPL265W
r_1173,YOR348C
r_1173,YCL025C
r_1175,YDL198C
r_1176,YER060W-A
r_1176,YER060W
r_1176,YER056C
r_1177,YDR497C
r_1177,YOL103W
r_1178,YMR319C
r_1178,YMR058W
r_1179,YKR052C
r_1179,YJL133W
r_1183,YKR039W
r_1183,YPL265W
r_1183,YOR348C
r_1183,YCL025C
r_1184,YKR039W
r_1184,YNL270C
r_1184,YEL063C
r_1185,YBR293W
r_1185,YOL092W
r_1186,YKR039W
r_1186,YDR508C
r_1186,YPL265W
r_1186,YCL025C
r_1187,YJR001W
r_1188,YNL101W
r_1188,YKL146W
r_1189,YER119C
r_1190,YKR039W
r_1190,YPL265W
r_1190,YFL055W
r_1191,YBR132C
r_1192,YKR039W
r_1192,YOL020W
r_1192,YBR068C
r_1192,YDR046C
r_1192,YBR069C
r_1192,YCL025C
r_1192,YDR508C
r_1193,YCR075C
r_1194,YPR021C
r_1195,YER119C
r_1196,YKR039W
r_1196,YPL265W
r_1196,YFL055W
r_1196,YCL025C
r_1197,YJR001W
r_1198,YNL101W
r_1198,YKL146W
r_1199,YKR039W
r_1199,YDR508C
r_1199,YPL265W
r_1199,YCL025C
r_1200,YCL069W
r_1200,YMR088C
r_1200,YBR293W
r_1200,YOL092W
r_1201,YKR039W
r_1201,YBR069C
r_1201,YGR191W
r_1202,YCL038C
r_1203,YJR001W
r_1204,YNL101W
r_1204,YKL146W
r_1205,YKR039W
r_1205,YDR046C
r_1205,YBR068C
r_1205,YBR069C
r_1205,YCL025C
r_1206,YKL217W
r_1207,YKL217W
r_1208,YCL038C
r_1209,YJR001W
r_1210,YNL101W
r_1210,YKL146W
r_1211,YKR039W
r_1211,YDR046C
r_1211,YBR068C
r_1211,YBR069C
r_1211,YCL025C
r_1211,YDR508C
r_1212,YCL069W
r_1212,YMR088C
r_1212,YBR293W
r_1212,YOL092W
r_1213,YKR039W
r_1213,YNL268W
r_1214,YKR039W
r_1214,YDR046C
r_1214,YBR068C
r_1214,YHL036W
r_1214,YDR508C
r_1214,YGR055W
r_1214,YCL025C
r_1215,YKR039W
r_1215,YOL020W
r_1215,YBR068C
r_1215,YDR046C
r_1215,YCL025C
r_1216,YKR039W
r_1216,YOR348C
r_1217,YKR039W
r_1217,YPL265W
r_1217,YFL055W
r_1217,YDR508C
r_1217,YCL025C
r_1217,YDR105C
r_1218,YKR039W
r_1218,YDR508C
r_1218,YCL025C
r_1219,YKR039W
r_1219,YOL020W
r_1219,YBR068C
r_1219,YDR046C
r_1219,YBR069C
r_1220,YCL038C
r_1221,YJR001W
r_1221,YBR293W
r_1222,YNL101W
r_1222,YKL146W
r_1223,YKR039W
r_1223,YOL020W
r_1223,YBR068C
r_1223,YDR046C
r_1223,YBR069C
r_1223,YCL025C
r_1224,YKR039W
r_1224,YDR046C
r_1224,YBR068C
r_1224,YBR069C
r_1224,YCL025C
r_1225,YIL013C
r_1225,YOR011W
r_1226,YLR348C
r_1227,YDL247W
r_1227,YGR289C
r_1227,YJR160C
r_1227,YBR298C
r_1228,YBR180W
r_1229,YIL006W
r_1229,YEL006W
r_1230,YIL006W
r_1231,YIL006W
r_1232,YIL006W
r_1235,YGR260W
r_1236,YPL147W
r_1236,YKL188C
r_1237,YOR130C
r_1238,YKR039W
r_1239,YKL120W
r_1241,YCR028C
r_1244,YBR296C
r_1244,YML123C
r_1244,YCR037C
r_1244,YJL198W
r_1244,YNR013C
r_1245,YER053C
r_1245,YJR077C
r_1249,YJL129C
r_1249,YDR456W
r_1250,YKL174C
r_1251,YOR273C
r_1251,YLL028W
r_1252,YOR273C
r_1252,YLL028W
r_1253,YGL186C
r_1254,YKL217W
r_1255,YPL274W
r_1256,YNL003C
r_1257,YLL061W
r_1258,YLR138W
r_1258,YDR456W
r_1259,YKL174C
r_1260,YKR039W
r_1260,YBR132C
r_1260,YOR273C
r_1260,YLL028W
r_1260,YPL274W
r_1260,YHL016C
r_1261,YOR273C
r_1261,YLL028W
r_1262,YGR138C
r_1262,YLL028W
r_1262,YOR273C
r_1262,YPR156C
r_1263,YGR138C
r_1263,YLL028W
r_1263,YOR273C
r_1263,YPR156C
r_1264,YLR348C
r_1265,YJR095W
r_1266,YBR294W
r_1266,YLR092W
r_1267,YPL092W
r_1269,YGR096W
r_1270,YOR192C
r_1270,YLR237W
r_1270,YOR071C
r_1271,YPL244C
r_1272,YBR021W
r_1273,YHL016C
r_1274,YBL042C
r_1275,YBR192W
r_1276,YBR192W
r_1277,YPR192W
r_1277,YLL052C
r_1278,YIL013C
r_1278,YOR011W
r_1574,YKL120W
r_1585,YKL217W
r_1585,YNL065W
r_1603,YFL058W
r_1614,YBR242W
r_1614,YGL101W
r_1615,YBR242W
r_1615,YGL101W
r_1616,YBR242W
r_1616,YGL101W
r_1617,YBR242W
r_1617,YGL101W
r_1619,YER037W
r_1623,YER183C
r_1624,YER183C
r_1642,YPR011C
r_1657,YBR147W
r_1658,YDR508C
r_1667,YNL036W
r_1684,YOR161C
r_1684,YGL077C
r_1703,YKL024C
r_1704,YKL024C
r_1707,YHR092C
r_1707,YDR342C
r_1717,YJR158W
r_1717,YNR072W
r_1717,YDL245C
r_1717,YEL069C
r_1719,YHR092C
r_1729,YDL166C
r_1735,YBL042C
r_1736,YDR196C
r_1739,YDR071C
r_1770,YBR041W
r_1771,YPL147W
r_1771,YKL188C
r_1772,YPL147W
r_1772,YKL188C
r_1774,YPL147W
r_1774,YKL188C
r_1775,YBR041W
r_1790,YDL045C
r_1795,YNL065W
r_1803,YGL225W
r_1805,YBR241C
r_1811,YPR058W
r_1816,YNL065W
r_1835,YBR041W
r_1836,YBR041W
r_1837,YBR147W
r_1838,YDL182W
r_1838,YDL131W
r_1877,YHR092C
r_1877,YDR342C
r_1882,YOR100C
r_1907,YKR039W
r_1908,YJR158W
r_1908,YNR072W
r_1908,YDL245C
r_1908,YEL069C
r_1910,YFL011W
r_1910,YEL069C
r_1910,YHR092C
r_1910,YJR158W
r_1910,YJL214W
r_1910,YDR342C
r_1910,YOL156W
r_1910,YNR072W
r_1910,YDR343C
r_1910,YDR345C
r_1910,YDL245C
r_1910,YHR096C
r_1910,YJL219W
r_1919,YBR147W
r_1935,YDR508C
r_1976,YOR100C
r_1981,YBR041W
r_1990,YJL212C
r_2008,YNR013C
r_2025,YNR027W
r_2026,YNR027W
r_2029,YEL029C
r_2034,YGR243W
r_2034,YHR162W
r_2034,YGL080W
r_2040,YOR306C
r_2041,YHR092C
r_2041,YDR342C
r_2045,YDR508C
r_2064,YDL024C
r_2072,YDR508C
r_2079,YGR289C
r_2094,YPR192W
r_2094,YLL052C
r_2105,YDL245C
r_2105,YLL043W
r_2107,YIL013C
r_2107,YOR011W
r_2112,YJL060W
r_2115,YOL086C
r_2115,YBR145W
r_2116,YOR374W
r_2116,YMR170C
r_2116,YMR110C
r_2116,YER073W
r_2117,YHR137W
r_2118,YHR137W
r_2119,YHR137W
r_2126,YKR043C
r_2131,YDL066W
r_2132,YOR222W
r_2132,YPL134C
r_2140,YKL182W
r_2140,YPL231W
r_2141,YKL182W
r_2141,YPL231W
r_2142,YKL192C
r_2142,YER061C
r_2143,YKL192C
r_2143,YER061C
r_2144,YKL192C
r_2144,YER061C
r_2145,YKL055C
r_2146,YKL055C
r_2147,YKL055C
r_2148,YHR067W
r_2149,YHR067W
r_2150,YHR067W
r_2151,YBR026C
r_2152,YBR026C
r_2153,YBR026C
r_2154,YJL196C
r_2155,YJL196C
r_2156,YCR034W
r_2157,YLR372W
r_2157,YCR034W
r_2158,YLR372W
r_2158,YCR034W
r_2159,YLR372W
r_2159,YCR034W
r_2160,YLR372W
r_2161,YBR159W
r_2162,YBR159W
r_2163,YBR159W
r_2164,YBR159W
r_2165,YBR159W
r_2166,YBR159W
r_2167,YBR159W
r_2168,YJL097W
r_2169,YJL097W
r_2170,YJL097W
r_2171,YJL097W
r_2172,YJL097W
r_2173,YJL097W
r_2174,YJL097W
r_2175,YDL015C
r_2176,YDL015C
r_2177,YDL015C
r_2178,YDL015C
r_2179,YDL015C
r_2180,YDL015C
r_2181,YDL015C
r_2182,YGL055W
r_2183,YGL055W
r_2186,YBR041W
r_2190,YNL065W
r_2191,YNL065W
r_2192,YBR041W
r_2194,YOR317W
r_2195,YMR246W
r_2195,YOR317W
r_2196,YMR246W
r_2196,YOR317W
r_2197,YMR246W
r_2197,YOR317W
r_2198,YMR246W
r_2198,YOR317W
r_2199,YMR246W
r_2199,YOR317W
r_2200,YOR317W
r_2201,YMR246W
r_2201,YOR317W
r_2202,YMR246W
r_2202,YOR317W
r_2203,YMR246W
r_2203,YOR317W
r_2204,YMR246W
r_2204,YOR317W
r_2205,YMR246W
r_2205,YOR317W
r_2206,YER015W
r_2207,YER015W
r_2208,YER015W
r_2209,YIL009W
r_2210,YIL009W
r_2211,YIL009W
r_2212,YIL009W
r_2213,YBR041W
r_2214,YBR041W
r_2215,YBR041W
r_2216,YBR041W
r_2217,YBR041W
r_2218,YBR041W
r_2219,YPL147W
r_2219,YKL188C
r_2220,YPL147W
r_2220,YKL188C
r_2221,YPL147W
r_2221,YKL188C
r_2222,YPL147W
r_2222,YKL188C
r_2223,YPL147W
r_2223,YKL188C
r_2224,YPL147W
r_2224,YKL188C
r_2225,YPL147W
r_2225,YKL188C
r_2226,YPL147W
r_2226,YKL188C
r_2227,YPL147W
r_2227,YKL188C
r_2228,YPL147W
r_2228,YKL188C
r_2231,YPL147W
r_2231,YKL188C
r_2232,YJR019C
r_2233,YJR019C
r_2234,YJR019C
r_2235,YJR019C
r_2236,YGL205W
r_2237,YGL205W
r_2238,YGL205W
r_2239,YGL205W
r_2240,YGL205W
r_2241,YGL205W
r_2242,YGL205W
r_2243,YGL205W
r_2244,YGL205W
r_2245,YGL205W
r_2246,YGL205W
r_2247,YGL205W
r_2248,YKR009C
r_2249,YKR009C
r_2250,YKR009C
r_2251,YKR009C
r_2252,YKR009C
r_2253,YKR009C
r_2254,YKR009C
r_2255,YKR009C
r_2256,YKR009C
r_2257,YKR009C
r_2258,YKR009C
r_2259,YKR009C
r_2260,YKR009C
r_2261,YKR009C
r_2262,YKR009C
r_2263,YKR009C
r_2264,YKR009C
r_2265,YKR009C
r_2266,YKR009C
r_2267,YKR009C
r_2268,YKR009C
r_2269,YKR009C
r_2270,YKR009C
r_2271,YKR009C
r_2272,YKR009C
r_2273,YKR009C
r_2274,YKR009C
r_2275,YKR009C
r_2276,YKR009C
r_2277,YKR009C
r_2278,YKR009C
r_2279,YKR009C
r_2280,YKR009C
r_2281,YKR009C
r_2282,YKR009C
r_2283,YIL160C
r_2284,YIL160C
r_2285,YIL160C
r_2286,YIL160C
r_2287,YIL160C
r_2288,YIL160C
r_2289,YIL160C
r_2290,YIL160C
r_2291,YIL160C
r_2292,YIL160C
r_2293,YIL160C
r_2294,YIL160C
r_2295,YLR284C
r_2296,YLR284C
r_2297,YLR284C
r_2298,YLR284C
r_2299,YLR284C
r_2300,YLR284C
r_2301,YOR180C
r_2302,YOR180C
r_2303,YNL202W
r_2304,YNL202W
r_2305,YLR304C
r_2308,YBL011W
r_2308,YKR067W
r_2309,YBL011W
r_2309,YKR067W
r_2310,YKR067W
r_2311,YKR067W
r_2312,YBL011W
r_2312,YKR067W
r_2313,YBL011W
r_2313,YKR067W
r_2314,YKR067W
r_2315,YKR067W
r_2316,YKR067W
r_2317,YKR067W
r_2318,YKR067W
r_2319,YKR067W
r_2320,YKR067W
r_2321,YKR067W
r_2322,YKR067W
r_2323,YKR067W
r_2324,YIL124W
r_2325,YIL124W
r_2326,YIL124W
r_2327,YIL124W
r_2328,YIL124W
r_2329,YIL124W
r_2330,YIL124W
r_2331,YIL124W
r_2332,YOR175C
r_2333,YOR175C
r_2333,YDL052C
r_2334,YOR175C
r_2335,YOR175C
r_2335,YDL052C
r_2336,YOR175C
r_2337,YOR175C
r_2337,YDL052C
r_2338,YOR175C
r_2339,YOR175C
r_2339,YDL052C
r_2340,YOR081C
r_2340,YDL052C
r_2340,YKR089C
r_2341,YOR081C
r_2341,YDL052C
r_2341,YKR089C
r_2342,YOR081C
r_2342,YDL052C
r_2342,YKR089C
r_2343,YOR081C
r_2343,YDL052C
r_2343,YKR089C
r_2344,YMR165C
r_2345,YMR165C
r_2346,YMR165C
r_2347,YMR165C
r_2348,YMR165C
r_2349,YMR165C
r_2350,YMR165C
r_2351,YMR165C
r_2352,YDR284C
r_2353,YDR284C
r_2354,YDR284C
r_2355,YDR284C
r_2356,YDR284C
r_2357,YDR284C
r_2358,YDR284C
r_2359,YDR284C
r_2360,YDR503C
r_2361,YDR503C
r_2362,YDR503C
r_2363,YDR503C
r_2364,YDR503C
r_2365,YDR503C
r_2366,YDR503C
r_2367,YDR503C
r_2368,YNR019W
r_2368,YOR245C
r_2368,YCR048W
r_2369,YNR019W
r_2369,YOR245C
r_2369,YCR048W
r_2370,YNR019W
r_2370,YOR245C
r_2370,YCR048W
r_2371,YNR019W
r_2371,YOR245C
r_2371,YCR048W
r_2372,YNR019W
r_2372,YOR245C
r_2372,YCR048W
r_2373,YNR019W
r_2373,YOR245C
r_2373,YCR048W
r_2374,YNR019W
r_2374,YOR245C
r_2374,YCR048W
r_2375,YNR019W
r_2375,YOR245C
r_2375,YCR048W
r_2376,YNR019W
r_2376,YOR245C
r_2376,YCR048W
r_2377,YNR019W
r_2377,YOR245C
r_2377,YCR048W
r_2378,YNR019W
r_2378,YOR245C
r_2378,YCR048W
r_2379,YNR019W
r_2379,YOR245C
r_2379,YCR048W
r_2380,YNR019W
r_2380,YOR245C
r_2380,YCR048W
r_2381,YNR019W
r_2381,YOR245C
r_2381,YCR048W
r_2382,YNR019W
r_2382,YOR245C
r_2382,YCR048W
r_2383,YNR019W
r_2383,YOR245C
r_2383,YCR048W
r_2384,YNR019W
r_2384,YOR245C
r_2384,YCR048W
r_2385,YNR019W
r_2385,YOR245C
r_2385,YCR048W
r_2386,YNR019W
r_2386,YOR245C
r_2386,YCR048W
r_2387,YNR019W
r_2387,YOR245C
r_2387,YCR048W
r_2388,YNR019W
r_2388,YOR245C
r_2388,YCR048W
r_2389,YNR019W
r_2389,YOR245C
r_2389,YCR048W
r_2390,YNR019W
r_2390,YOR245C
r_2390,YCR048W
r_2391,YNR019W
r_2391,YOR245C
r_2391,YCR048W
r_2392,YNR019W
r_2392,YOR245C
r_2392,YCR048W
r_2393,YNR019W
r_2393,YOR245C
r_2393,YCR048W
r_2394,YNR019W
r_2394,YOR245C
r_2394,YCR048W
r_2395,YNR019W
r_2395,YOR245C
r_2395,YCR048W
r_2396,YNR019W
r_2396,YOR245C
r_2396,YCR048W
r_2397,YNR019W
r_2397,YOR245C
r_2397,YCR048W
r_2398,YNR019W
r_2398,YOR245C
r_2398,YCR048W
r_2399,YNR019W
r_2399,YOR245C
r_2399,YCR048W
r_2400,YOR245C
r_2401,YOR245C
r_2402,YOR245C
r_2403,YOR245C
r_2404,YOR245C
r_2405,YOR245C
r_2406,YOR245C
r_2407,YOR245C
r_2408,YOR245C
r_2409,YOR245C
r_2410,YOR245C
r_2411,YOR245C
r_2412,YOR245C
r_2413,YOR245C
r_2414,YOR245C
r_2415,YOR245C
r_2416,YOR245C
r_2417,YOR245C
r_2418,YOR245C
r_2419,YOR245C
r_2420,YOR245C
r_2421,YOR245C
r_2422,YOR245C
r_2423,YOR245C
r_2424,YOR245C
r_2425,YOR245C
r_2426,YOR245C
r_2427,YOR245C
r_2428,YOR245C
r_2429,YOR245C
r_2430,YOR245C
r_2431,YOR245C
r_2432,YBR029C
r_2433,YBR029C
r_2434,YBR029C
r_2435,YBR029C
r_2436,YBR029C
r_2437,YBR029C
r_2438,YBR029C
r_2439,YBR029C
r_2440,YBR029C
r_2441,YBR029C
r_2442,YBR029C
r_2443,YBR029C
r_2444,YBR029C
r_2445,YBR029C
r_2446,YER026C
r_2447,YER026C
r_2448,YER026C
r_2449,YER026C
r_2450,YER026C
r_2451,YER026C
r_2452,YER026C
r_2453,YER026C
r_2454,YPR113W
r_2455,YPR113W
r_2456,YPR113W
r_2457,YPR113W
r_2458,YPR113W
r_2459,YPR113W
r_2460,YPR113W
r_2461,YPR113W
r_2462,YBR042C
r_2463,YBR042C
r_2464,YNL169C
r_2465,YNL169C
r_2466,YNL169C
r_2467,YNL169C
r_2468,YNL169C
r_2469,YNL169C
r_2470,YNL169C
r_2471,YNL169C
r_2472,YGR170W
r_2473,YGR170W
r_2474,YGR170W
r_2475,YGR170W
r_2476,YGR170W
r_2477,YGR170W
r_2478,YGR170W
r_2479,YGR170W
r_2480,YGR170W
r_2481,YGR170W
r_2482,YGR170W
r_2483,YGR170W
r_2484,YGR170W
r_2485,YGR170W
r_2486,YGR170W
r_2487,YGR170W
r_2488,YGR157W
r_2488,YJR073C
r_2489,YGR157W
r_2489,YJR073C
r_2490,YGR157W
r_2490,YJR073C
r_2491,YGR157W
r_2491,YJR073C
r_2492,YGR157W
r_2492,YJR073C
r_2493,YGR157W
r_2493,YJR073C
r_2494,YGR157W
r_2494,YJR073C
r_2495,YGR157W
r_2495,YJR073C
r_2496,YJR073C
r_2497,YJR073C
r_2498,YJR073C
r_2499,YJR073C
r_2500,YJR073C
r_2501,YJR073C
r_2502,YJR073C
r_2503,YJR073C
r_2504,YJR073C
r_2505,YJR073C
r_2506,YJR073C
r_2507,YJR073C
r_2508,YJR073C
r_2509,YJR073C
r_2510,YJR073C
r_2511,YJR073C
r_2512,YOR311C
r_2513,YOR311C
r_2514,YOR311C
r_2515,YOR311C
r_2516,YOR311C
r_2517,YOR311C
r_2518,YOR311C
r_2519,YOR311C
r_2520,YHR123W
r_2521,YHR123W
r_2522,YHR123W
r_2523,YHR123W
r_2524,YHR123W
r_2525,YHR123W
r_2526,YHR123W
r_2527,YHR123W
r_2528,YHR123W
r_2528,YNL130C
r_2529,YHR123W
r_2529,YNL130C
r_2530,YHR123W
r_2530,YNL130C
r_2531,YHR123W
r_2531,YNL130C
r_2532,YHR123W
r_2532,YNL130C
r_2533,YHR123W
r_2533,YNL130C
r_2534,YHR123W
r_2534,YNL130C
r_2535,YHR123W
r_2535,YNL130C
r_2536,YCL004W
r_2537,YCL004W
r_2538,YCL004W
r_2539,YCL004W
r_2540,YCL004W
r_2541,YCL004W
r_2542,YHR100C
r_2543,YHR100C
r_2544,YHR100C
r_2545,YHR100C
r_2546,YHR100C
r_2547,YHR100C
r_2548,YDL142C
r_2549,YDL142C
r_2550,YDL142C
r_2551,YDL142C
r_2552,YDL142C
r_2553,YDL142C
r_2554,YDL142C
r_2555,YDL142C
r_2556,YDL142C
r_2557,YDL142C
r_2558,YDL142C
r_2559,YDL142C
r_2560,YDL142C
r_2561,YDL142C
r_2562,YDL142C
r_2563,YDL142C
r_2564,YDL142C
r_2565,YDL142C
r_2566,YDL142C
r_2567,YDL142C
r_2568,YDL142C
r_2569,YDL142C
r_2570,YDL142C
r_2571,YDL142C
r_2572,YDL142C
r_2573,YDL142C
r_2574,YDL142C
r_2575,YDL142C
r_2576,YDL142C
r_2577,YDL142C
r_2578,YDL142C
r_2579,YDL142C
r_2580,YDL142C
r_2581,YDL142C
r_2582,YDL142C
r_2583,YDL142C
r_2584,YGR110W
r_2585,YGR110W
r_2586,YGR110W
r_2587,YGR110W
r_2588,YGR110W
r_2589,YGR110W
r_2590,YGR110W
r_2591,YGR110W
r_2592,YGR110W
r_2593,YGR110W
r_2594,YGR110W
r_2595,YGR110W
r_2596,YGR110W
r_2597,YGR110W
r_2598,YGR110W
r_2599,YGR110W
r_2600,YGR110W
r_2601,YGR110W
r_2602,YGR110W
r_2603,YGR110W
r_2604,YGR110W
r_2605,YGR110W
r_2606,YGR110W
r_2607,YGR110W
r_2608,YGR110W
r_2609,YGR110W
r_2610,YGR110W
r_2611,YGR110W
r_2612,YGR110W
r_2613,YGR110W
r_2614,YGR110W
r_2615,YGR110W
r_2616,YGR110W
r_2617,YGR110W
r_2618,YGR110W
r_2619,YGR110W
r_2620,YPR140W
r_2621,YPR140W
r_2622,YPR140W
r_2623,YPR140W
r_2624,YPR140W
r_2625,YPR140W
r_2626,YPR140W
r_2627,YPR140W
r_2628,YPR140W
r_2629,YPR140W
r_2630,YPR140W
r_2631,YPR140W
r_2632,YPR140W
r_2633,YPR140W
r_2634,YPR140W
r_2635,YPR140W
r_2636,YPR140W
r_2637,YPR140W
r_2638,YPR140W
r_2639,YPR140W
r_2640,YPR140W
r_2641,YPR140W
r_2642,YPR140W
r_2643,YPR140W
r_2644,YPR140W
r_2645,YPR140W
r_2646,YPR140W
r_2647,YPR140W
r_2648,YPR140W
r_2649,YPR140W
r_2650,YPR140W
r_2651,YPR140W
r_2652,YPR140W
r_2653,YPR140W
r_2654,YPR140W
r_2655,YPR140W
r_2656,YPR140W
r_2657,YPR140W
r_2658,YPR140W
r_2659,YPR140W
r_2660,YPR140W
r_2661,YPR140W
r_2662,YPR140W
r_2663,YPR140W
r_2664,YPR140W
r_2665,YPR140W
r_2666,YPR140W
r_2667,YPR140W
r_2668,YPR140W
r_2669,YPR140W
r_2670,YPR140W
r_2671,YPR140W
r_2672,YPR140W
r_2673,YPR140W
r_2674,YPR140W
r_2675,YPR140W
r_2676,YPR140W
r_2677,YPR140W
r_2678,YPR140W
r_2679,YPR140W
r_2680,YPR140W
r_2681,YPR140W
r_2682,YPR140W
r_2683,YPR140W
r_2684,YPR140W
r_2685,YPR140W
r_2686,YPR140W
r_2687,YPR140W
r_2688,YPR140W
r_2689,YPR140W
r_2690,YPR140W
r_2691,YPR140W
r_2692,YPR140W
r_2693,YPR140W
r_2694,YPR140W
r_2695,YPR140W
r_2696,YPR140W
r_2697,YPR140W
r_2698,YPR140W
r_2699,YPR140W
r_2700,YPR140W
r_2701,YPR140W
r_2702,YPR140W
r_2703,YPR140W
r_2704,YPR140W
r_2705,YPR140W
r_2706,YPR140W
r_2707,YPR140W
r_2708,YPR140W
r_2709,YPR140W
r_2710,YPR140W
r_2711,YPR140W
r_2712,YPR140W
r_2713,YPR140W
r_2714,YPR140W
r_2715,YPR140W
r_2716,YPR140W
r_2717,YPR140W
r_2718,YPR140W
r_2719,YPR140W
r_2720,YPR140W
r_2721,YPR140W
r_2722,YPR140W
r_2723,YPR140W
r_2724,YPR140W
r_2725,YPR140W
r_2726,YPR140W
r_2727,YPR140W
r_2728,YPR140W
r_2729,YPR140W
r_2730,YPR140W
r_2731,YPR140W
r_2732,YPR140W
r_2733,YPR140W
r_2734,YPR140W
r_2735,YPR140W
r_2736,YPR140W
r_2737,YPR140W
r_2738,YPR140W
r_2739,YPR140W
r_2740,YPR140W
r_2741,YPR140W
r_2742,YPR140W
r_2743,YPR140W
r_2744,YPR140W
r_2745,YPR140W
r_2746,YPR140W
r_2747,YPR140W
r_2748,YPR140W
r_2749,YPR140W
r_2750,YPR140W
r_2751,YPR140W
r_2752,YPR140W
r_2753,YPR140W
r_2754,YPR140W
r_2755,YPR140W
r_2756,YPR140W
r_2757,YPR140W
r_2758,YPR140W
r_2759,YPR140W
r_2760,YPR140W
r_2761,YPR140W
r_2762,YPR140W
r_2763,YPR140W
r_2764,YPR140W
r_2765,YPR140W
r_2766,YPR140W
r_2767,YPR140W
r_2768,YPR140W
r_2769,YPR140W
r_2770,YPR140W
r_2771,YPR140W
r_2772,YPR140W
r_2773,YPR140W
r_2774,YPR140W
r_2775,YPR140W
r_2776,YPR140W
r_2777,YPR140W
r_2778,YPR140W
r_2779,YPR140W
r_2780,YPR140W
r_2781,YPR140W
r_2782,YPR140W
r_2783,YPR140W
r_2784,YPR140W
r_2785,YPR140W
r_2786,YPR140W
r_2787,YPR140W
r_2788,YPR140W
r_2789,YPR140W
r_2790,YPR140W
r_2791,YPR140W
r_2792,YPR140W
r_2793,YPR140W
r_2794,YPR140W
r_2795,YPR140W
r_2796,YPR140W
r_2797,YPR140W
r_2798,YPR140W
r_2799,YPR140W
r_2800,YPR140W
r_2801,YPR140W
r_2802,YPR140W
r_2803,YPR140W
r_2804,YPR140W
r_2805,YPR140W
r_2806,YPR140W
r_2807,YPR140W
r_2808,YPR140W
r_2809,YPR140W
r_2810,YPR140W
r_2811,YPR140W
r_2820,YLR305C
r_2820,YJL100W
r_2821,YLR305C
r_2821,YJL100W
