reaction_id,gene_id
MAR04632,115024
MAR04632,56953
MAR04632,51251
MAR04632,4907
MAR04632,84618
MAR04646,7498
MAR04648,7498
MAR04649,7498
MAR04650,7498
MAR04651,4860
MAR04663,4860
MAR04664,3251
MAR04694,51816
MAR04694,100
MAR04695,4860
MAR04705,30833
MAR04705,93034
MAR04705,55
MAR04705,57786
MAR04705,22978
MAR04705,115024
MAR04705,56953
MAR04705,51251
MAR04705,4907
MAR04705,84618
MAR04709,4860
MAR04799,2618
MAR04802,2618
MAR04804,10606
MAR04808,5198
MAR04810,10606
MAR04812,158
MAR04812,23112
MAR04814,471
MAR05301,54963
MAR05301,7371
MAR05301,83549
MAR05353,2987
MAR06601,55821
MAR06602,7837
MAR06602,4025
MAR06602,9588
MAR06602,8288
MAR06603,7837
MAR06603,4025
MAR06603,9588
MAR06603,8288
MAR07144,56985
MAR07144,53343
MAR07144,11164
MAR08755,7498
MAR04016,4833
MAR04016,10201
MAR04016,4830
MAR04016,29922
MAR04016,4832
MAR04016,4831
MAR04018,4833
MAR04018,10201
MAR04018,4830
MAR04018,29922
MAR04018,4832
MAR04018,4831
MAR04044,4833
MAR04044,10201
MAR04044,4830
MAR04044,29922
MAR04044,4832
MAR04044,4831
MAR04291,4833
MAR04291,10201
MAR04291,4830
MAR04291,29922
MAR04291,4832
MAR04291,4831
MAR04420,4833
MAR04420,10201
MAR04420,4830
MAR04420,29922
MAR04420,4832
MAR04420,4831
MAR04570,4833
MAR04570,10201
MAR04570,4830
MAR04570,29922
MAR04570,4832
MAR04570,4831
MAR04572,4833
MAR04572,10201
MAR04572,4830
MAR04572,29922
MAR04572,4832
MAR04572,4831
MAR04006,4833
MAR04006,10201
MAR04006,4830
MAR04006,29922
MAR04006,4832
MAR04006,4831
MAR04028,4833
MAR04028,10201
MAR04028,4830
MAR04028,29922
MAR04028,4832
MAR04028,4831
MAR04030,4833
MAR04030,10201
MAR04030,4830
MAR04030,29922
MAR04030,4832
MAR04030,4831
MAR04670,4833
MAR04670,10201
MAR04670,4830
MAR04670,29922
MAR04670,4832
MAR04670,4831
MAR04673,4833
MAR04673,10201
MAR04673,4830
MAR04673,29922
MAR04673,4832
MAR04673,4831
MAR04675,4833
MAR04675,10201
MAR04675,4830
MAR04675,29922
MAR04675,4832
MAR04675,4831
MAR06614,4833
MAR06614,10201
MAR06614,4830
MAR06614,29922
MAR06614,4832
MAR06614,4831
MAR06615,4833
MAR06615,10201
MAR06615,4830
MAR06615,29922
MAR06615,4832
MAR06615,4831
MAR06616,4833
MAR06616,10201
MAR06616,4830
MAR06616,29922
MAR06616,4832
MAR06616,4831
MAR04635,4833
MAR04635,10201
MAR04635,4830
MAR04635,29922
MAR04635,4832
MAR04635,4831
MAR03793,64902
MAR03931,10587
MAR03931,114112
MAR03931,7296
MAR03969,7371
MAR03969,83549
MAR03970,30833
MAR03970,93034
MAR03970,22978
MAR03970,115024
MAR03970,56953
MAR03970,51251
MAR03970,4907
MAR03970,84618
MAR04008,51727
MAR04032,56474
