source,target
ACPPAT180,ACPPAT120
ACPPAT180,FA80ACPHi
ACPPAT180,EDTXS2
ACPPAT180,AACPS9
ACPPAT180,ACPPAT161
ACPPAT180,3OAS140
ACPPAT180,UAGAAT
ACPPAT180,AGPAT181
ACPPAT180,FA100ACPHi
ACPPAT180,APG3PAT180
ACPPAT180,3OAS120
ACPPAT180,AACPS4
ACPPAT180,ACPPAT140
ACPPAT180,APH180
ACPPAT180,FA161ACPHi
ACPPAT180,AACPS7
ACPPAT180,AOXSr2
ACPPAT180,G3PAT120
ACPPAT180,KAS14
ACPPAT180,G3PAT141
ACPPAT180,ACPPAT141
ACPPAT180,3OAS161
ACPPAT180,ACPPAT181
ACPPAT180,EAR180x
ACPPAT180,OPMEACPS
ACPPAT180,ACPS1
ACPPAT180,AACPS8
ACPPAT180,U23GAAT
ACPPAT180,3OAS60
ACPPAT180,3OAS121
ACPPAT180,FA141ACPHi
ACPPAT180,FA160ACPHi
ACPPAT180,AACPS5
ACPPAT180,G3PAT181
ACPPAT180,G3PAT160
ACPPAT180,LIPOCT
ACPPAT180,ACOATA
ACPPAT180,AACPS1
ACPPAT180,G3PAT180
ACPPAT180,3OAS160
ACPPAT180,EDTXS4
ACPPAT180,AGPAT180
ACPPAT180,AACPS3
ACPPAT180,3OAS141
ACPPAT180,G3PAT161
ACPPAT180,MCOATA
ACPPAT180,EDTXS1
ACPPAT180,3OAS180
ACPPAT180,AGPAT140
3OAR40,3HAD40
3OAR40,KAS14
3OAR40,KAS15
ZN2t3pp,ZN2tpp
ZN2t3pp,ZN2abcpp
ZN2t3pp,ZNabcpp
ZN2t3pp,BIOMASS_Ec_iML1515_WT_75p37M
MEOHtrpp,PMEACPE
MEOHtrpp,MEOHtex
MEOHtrpp,METGLCUR
RMNtex,EX_rmn_e
RMNtex,RMNtpp
UACGALPpp,UACGAMPpp
UACGALPpp,UMPtex
UACGALPpp,ACGAL1Ptex
UACGALPpp,ACGAL1PPpp
UACGALPpp,UDPGALPpp
UACGALPpp,UDPGPpp
UACGALPpp,UGLCURPpp
UACGALPpp,UDPACGALtex
UACGALPpp,NTD2pp
ARBTtex,EX_arbt_e
ARBTtex,ARBTptspp
PPAtex,EX_ppa_e
PPAtex,PPAt4pp
CUt3,EX_cu_e
CUt3,CU1abcpp
CUt3,CUt2pp
CUt3,CUtex
DDGALK,DDPGALA
DDGALK,GALCTND
BTS5,BSORy
BTS5,DBTS
BTS5,BSORx
BTS5,BTNt2ipp
BTS5,I2FE2SR
BTS5,LIPOS
BTS5,I2FE2ST
BTS5,S2FE2ST
BTS5,BIOMASS_Ec_iML1515_WT_75p37M
BTS5,S2FE2SR
GLUNpp,GLNtex
GLUNpp,GLNabcpp
3OAR160,3HAD160
3OAR160,3OAS160
CINNDO,DHCIND
TAURabcpp,TAUDO
TAURabcpp,TAURtex
BSORx,BSORy
BSORx,BTNt2ipp
