source,target
rxn05744_c0,rxn04139_c0
rxn05744_c0,rxn05393_c0
rxn05744_c0,rxn09428_c0
rxn05744_c0,rxn05385_c0
rxn05744_c0,rxn06591_c0
rxn05744_c0,rxn01133_c0
rxn05744_c0,rxn00958_c0
rxn05744_c0,rxn05376_c0
rxn05744_c0,rxn05360_c0
rxn05744_c0,rxn04938_c0
rxn05744_c0,rxn05401_c0
rxn05744_c0,rxn00675_c0
rxn05744_c0,rxn05422_c0
rxn05744_c0,rxn05340_c0
rxn05744_c0,rxn00085_c0
rxn05744_c0,rxn03435_c0
rxn05744_c0,rxn00100_c0
rxn05744_c0,rxn06023_c0
rxn05744_c0,rxn00178_c0
rxn05744_c0,rxn09429_c0
rxn05744_c0,rxn08440_c0
rxn05744_c0,rxn02898_c0
rxn05744_c0,rxn08797_c0
rxn05744_c0,rxn02186_c0
rxn05744_c0,rxn01740_c0
rxn05744_c0,rxn00330_c0
rxn05744_c0,rxn02297_c0
rxn05744_c0,rxn01501_c0
rxn05744_c0,rxn03068_c0
rxn05744_c0,rxn00157_c0
rxn05744_c0,rxn02929_c0
rxn05744_c0,rxn00670_c0
rxn05744_c0,rxn01790_c0
rxn05744_c0,rxn05414_c0
rxn00679_c0,rxn00902_c0
rxn00679_c0,rxn03866_c0
rxn00679_c0,rxn05736_c0
rxn00679_c0,rxn08441_c0
rxn00679_c0,rxn00260_c0
rxn00679_c0,rxn00675_c0
rxn00679_c0,rxn00943_c0
rxn00679_c0,rxn05939_c0
rxn00679_c0,rxn02831_c0
rxn00679_c0,rxn08442_c0
rxn00679_c0,rxn00262_c0
rxn00679_c0,rxn00175_c0
rxn00679_c0,rxn00100_c0
rxn00679_c0,rxn00601_c0
rxn00679_c0,rxn00202_c0
rxn00679_c0,rxn00173_c0
rxn00679_c0,rxn06023_c0
rxn00679_c0,rxn00178_c0
rxn00679_c0,rxn00265_c0
rxn00679_c0,rxn09429_c0
rxn00679_c0,rxn08440_c0
rxn00679_c0,rxn02898_c0
rxn00679_c0,bio1_biomass
rxn00679_c0,rxn00251_c0
rxn00679_c0,rxn00330_c0
rxn00679_c0,rxn02297_c0
rxn00679_c0,rxn01501_c0
rxn00679_c0,rxn01418_c0
rxn00679_c0,rxn00157_c0
rxn00679_c0,rxn10663_c0
rxn00679_c0,rxn00670_c0
rxn00679_c0,rxn01133_c0
rxn00679_c0,rxn00248_c0
rxn00679_c0,rxn03031_c0
rxn00679_c0,rxn08444_c0
rxn00679_c0,rxn00247_c0
rxn01133_c0,rxn00902_c0
