source,target
3OAS100,KAS14
3OAS100,OPMEACPS
3OAS100,FA120ACPHi
3OAS100,FA100ACPHi
3OAS100,3OAS181
3OAS100,3OAS160
3OAS100,MACPD
3OAS100,AOXSr2
3OAS100,AGPAT120
3OAS100,G3PAT181
3OAS100,AACPS9
3OAS100,3OAS120
3OAS100,AGPAT180
3OAS100,ACPPAT160
3OAS100,3OAR100
3OAS100,AACPS4
3OAS100,ACPPAT140
3OAS100,AGPAT141
3OAS100,FA141ACPHi
3OAS100,3OAS161
3OAS100,ACPPAT180
PSURItpp,PSURItex
PSURItpp,PSURIK
EAR100x,FA100ACPHi
EAR100x,T2DECAI
EAR100x,AACPS8
EAR100x,3OAS120
EAR100x,3HAD100
FA100ACPHi,AACPS2
FA100ACPHi,G3PAT120
FA100ACPHi,AGPAT181
FA100ACPHi,G3PAT141
FA100ACPHi,3OAS140
FA100ACPHi,AACPS8
FA100ACPHi,G3PAT160
FA100ACPHi,AACPS6
FA100ACPHi,ACPPAT181
FA100ACPHi,AGPAT140
FA100ACPHi,AACPS3
FA100ACPHi,EDTXS2
FA100ACPHi,FA161ACPHi
FA100ACPHi,G3PAT161
FA100ACPHi,3OAS80
FA100ACPHi,FA80ACPHi
FA100ACPHi,U23GAAT
FA100ACPHi,ACPPAT141
FA100ACPHi,ACPPAT161
FA100ACPHi,MCOATA
FA100ACPHi,3OAS141
FA100ACPHi,LIPOCT
FA100ACPHi,AACPS1
FA100ACPHi,G3PAT180
FA100ACPHi,FA140ACPHi
FA100ACPHi,EDTXS4
FA100ACPHi,3OAS121
FA100ACPHi,AACPS7
FA100ACPHi,EDTXS3
FA100ACPHi,AGPAT161
FA100ACPHi,EDTXS1
FA100ACPHi,G3PAT140
FA100ACPHi,ACPPAT140
FA100ACPHi,UAGAAT
FA100ACPHi,AACPS5
FA100ACPHi,ACPS1
FA100ACPHi,KAS14
FA100ACPHi,OPMEACPS
FA100ACPHi,FA120ACPHi
FA100ACPHi,AOXSr2
FA100ACPHi,3OAS160
FA100ACPHi,FA160ACPHi
FA100ACPHi,AGPAT120
FA100ACPHi,G3PAT181
FA100ACPHi,3OAS181
FA100ACPHi,AGPAT180
FA100ACPHi,ACPPAT160
FA100ACPHi,3OAS120
FA100ACPHi,AACPS9
FA100ACPHi,AACPS4
FA100ACPHi,FACOAE100
FA100ACPHi,AGPAT141
FA100ACPHi,FA141ACPHi
FA100ACPHi,3OAS161
FA100ACPHi,ACPPAT180
3OAS120,AACPS2
3OAS120,G3PAT120
3OAS120,AGPAT181
3OAS120,G3PAT141
3OAS120,3OAS140
3OAS120,AACPS8
3OAS120,G3PAT160
3OAS120,AACPS6
3OAS120,ACPPAT181
3OAS120,AGPAT140
3OAS120,AACPS3
3OAS120,EDTXS2
3OAS120,FA161ACPHi
3OAS120,G3PAT161
3OAS120,3OAS80
3OAS120,FA80ACPHi
3OAS120,U23GAAT
3OAS120,ACPPAT141
3OAS120,KAS15
3OAS120,ACPPAT161
3OAS120,MCOATA
3OAS120,3OAS141
3OAS120,LIPOCT
3OAS120,AACPS1
3OAS120,G3PAT180
3OAS120,FA140ACPHi
3OAS120,EDTXS4
3OAS120,3OAS121
3OAS120,AACPS7
3OAS120,EDTXS3
3OAS120,AGPAT161
3OAS120,EDTXS1
3OAS120,3OAR120
3OAS120,G3PAT140
3OAS120,OGMEACPS
3OAS120,UAGAAT
3OAS120,AACPS5
3OAS120,ACPS1
3OAS120,KAS14
3OAS120,OPMEACPS
3OAS120,FA120ACPHi
3OAS120,AOXSr2
3OAS120,3OAS160
3OAS120,FA160ACPHi
3OAS120,AGPAT120
3OAS120,G3PAT181
3OAS120,3OAS181
3OAS120,AGPAT180
3OAS120,ACPPAT160
3OAS120,AACPS9
3OAS120,MACPD
3OAS120,AACPS4
3OAS120,ACPPAT140
3OAS120,AGPAT141
3OAS120,FA141ACPHi
3OAS120,3OAS161
3OAS120,ACPPAT180
EX_thm_e,THMtex
FECRMR1,FECRMR2
FECRMR1,FECRMUtpp
FECRMR1,FECRMR3
FECRMR1,FECRMabcpp
CU2tpp,BIOMASS_Ec_iML1515_core_75p37M
CU2tpp,BIOMASS_Ec_iML1515_WT_75p37M
CU2tpp,MPTS
CU2tpp,BWCOS
CU2tpp,WCOS
CU2tpp,MOCOS
CU2tpp,BMOCOS
FEOXAMexs,FEOXAMtonex
FEOXAMexs,FEOXAMUtex
ARBTtex,EX_arbt_e
ARBTtex,ARBTptspp
AACPS4,AACPS2
AACPS4,G3PAT120
AACPS4,EAR161x
AACPS4,AGPAT181
AACPS4,G3PAT141
AACPS4,3OAS140
AACPS4,AACPS8
AACPS4,G3PAT160
AACPS4,AACPS6
AACPS4,ACPPAT181
AACPS4,AGPAT140
AACPS4,AACPS3
AACPS4,EDTXS2
AACPS4,FA161ACPHi
AACPS4,G3PAT161
AACPS4,3OAS80
AACPS4,FA80ACPHi
AACPS4,U23GAAT
AACPS4,ACPPAT141
AACPS4,ACPPAT161
AACPS4,EAR161y
AACPS4,MCOATA
AACPS4,3OAS141
AACPS4,LIPOCT
AACPS4,AACPS1
AACPS4,G3PAT180
AACPS4,FA140ACPHi
AACPS4,EDTXS4
AACPS4,3OAS121
AACPS4,AACPS7
AACPS4,EDTXS3
AACPS4,AGPAT161
AACPS4,EDTXS1
AACPS4,G3PAT140
AACPS4,UAGAAT
AACPS4,AACPS5
AACPS4,ACPS1
AACPS4,KAS14
AACPS4,OPMEACPS
AACPS4,FA120ACPHi
AACPS4,3OAS181
AACPS4,3OAS160
AACPS4,AOXSr2
AACPS4,AGPAT120
AACPS4,G3PAT181
AACPS4,FA160ACPHi
AACPS4,AGPAT180
AACPS4,ACPPAT160
AACPS4,AACPS9
AACPS4,AGPAT141
AACPS4,ACPPAT140
AACPS4,FA141ACPHi
AACPS4,3OAS161
AACPS4,ACPPAT180
MAN6Ptex,MAN6Pt6_2pp
MAN6Ptex,EX_man6p_e
ARABDI,RU5PP
EAR120y,3HAD120
EAR120y,EDTXS1
EAR120y,EAR120x
EAR120y,FA120ACPHi
EAR120y,G3PAT120
EAR120y,AGPAT120
EAR120y,3OAS140
EAR120y,AACPS7
EX_malttr_e,MALTTRtexi
EX_pydx_e,PYDXtex
DSBAO2,DSBAO1
EX_tym_e,TYMtex
METSOX1abcpp,METOX1s
METSOX1abcpp,METSOX1tex
METSOX1abcpp,METSOXR1
SLNTabcpp,SELGTHR
SLNTabcpp,SLNTtex
SLNTabcpp,SELR
ACPPAT140,APH140
ACPPAT140,AACPS2
ACPPAT140,G3PAT120
ACPPAT140,AGPAT181
ACPPAT140,APG3PAT140
ACPPAT140,G3PAT141
ACPPAT140,3OAS140
ACPPAT140,AACPS8
ACPPAT140,G3PAT160
ACPPAT140,AACPS6
ACPPAT140,ACPPAT181
ACPPAT140,AGPAT140
ACPPAT140,AACPS3
ACPPAT140,EDTXS2
ACPPAT140,FA161ACPHi
ACPPAT140,G3PAT161
ACPPAT140,3OAS80
ACPPAT140,FA80ACPHi
ACPPAT140,U23GAAT
ACPPAT140,ACPPAT141
ACPPAT140,ACPPAT161
ACPPAT140,MCOATA
ACPPAT140,3OAS141
ACPPAT140,LIPOCT
ACPPAT140,EAR140y
ACPPAT140,AACPS1
ACPPAT140,G3PAT180
ACPPAT140,EAR140x
ACPPAT140,FA140ACPHi
ACPPAT140,EDTXS4
ACPPAT140,3OAS121
ACPPAT140,AACPS7
ACPPAT140,EDTXS3
ACPPAT140,AGPAT161
ACPPAT140,EDTXS1
ACPPAT140,G3PAT140
ACPPAT140,UAGAAT
ACPPAT140,AACPS5
ACPPAT140,ACPS1
ACPPAT140,KAS14
ACPPAT140,OPMEACPS
ACPPAT140,FA120ACPHi
ACPPAT140,AOXSr2
ACPPAT140,3OAS160
ACPPAT140,FA160ACPHi
ACPPAT140,AGPAT120
ACPPAT140,G3PAT181
ACPPAT140,3OAS181
ACPPAT140,AGPAT180
ACPPAT140,ACPPAT160
ACPPAT140,AACPS9
ACPPAT140,AGPAT141
ACPPAT140,FA141ACPHi
ACPPAT140,3OAS161
ACPPAT140,ACPPAT180
CPGNexs,CPGNtonex
CPGNexs,CPGNUtex
BTS5,DBTS
BTS5,I2FE2ST
BTS5,BIOMASS_Ec_iML1515_WT_75p37M
BTS5,BIOMASS_Ec_iML1515_core_75p37M
BTS5,BTNt2ipp
BTS5,S2FE2SR
BTS5,I2FE2SR
BTS5,S2FE2ST
BTS5,BSORx
BTS5,LIPOS
MLTP3,AAMYL
MLTP3,MALTHXabcpp
MLTP3,MLTP2
MLTP3,MLTG5
MLTP3,MLTG4
WCOS,BIOMASS_Ec_iML1515_WT_75p37M
WCOS,BIOMASS_Ec_iML1515_core_75p37M
WCOS,MPTS
WCOS,TUNGSabcpp
WCOS,BWCOS
WCOS,MOCOS
WCOS,MPTAT
WCOS,BMOCOS
PYDAMK,PYDAMtpp
PYDAMK,HYPOE
PYDAMK,PYAM5PO
PYDAMK,ALATA_D2
PYDAMK,ALATA_L2
CRNBTCT,CRNt7pp
CRNBTCT,CRNt8pp
CRNBTCT,CRNabcpp
CRNBTCT,CRNt2rpp
BIOMASS_Ec_iML1515_WT_75p37M,COBALT2t3pp
BIOMASS_Ec_iML1515_WT_75p37M,I2FE2ST
BIOMASS_Ec_iML1515_WT_75p37M,SO4t2pp
BIOMASS_Ec_iML1515_WT_75p37M,HEMEOS
BIOMASS_Ec_iML1515_WT_75p37M,BTNt2ipp
BIOMASS_Ec_iML1515_WT_75p37M,SULabcpp
BIOMASS_Ec_iML1515_WT_75p37M,CLt3_2pp
BIOMASS_Ec_iML1515_WT_75p37M,NI2abcpp
BIOMASS_Ec_iML1515_WT_75p37M,S2FE2ST
BIOMASS_Ec_iML1515_WT_75p37M,COBALT2tpp
BIOMASS_Ec_iML1515_WT_75p37M,BSORx
BIOMASS_Ec_iML1515_WT_75p37M,ALATA_L2
BIOMASS_Ec_iML1515_WT_75p37M,MNt2pp
BIOMASS_Ec_iML1515_WT_75p37M,MALCOAMT
BIOMASS_Ec_iML1515_WT_75p37M,PHEMEabcpp
BIOMASS_Ec_iML1515_WT_75p37M,MCOATA
BIOMASS_Ec_iML1515_WT_75p37M,MN2tpp
BIOMASS_Ec_iML1515_WT_75p37M,BWCOS
BIOMASS_Ec_iML1515_WT_75p37M,CA2t3pp
BIOMASS_Ec_iML1515_WT_75p37M,PYAM5PO
BIOMASS_Ec_iML1515_WT_75p37M,FCLT
BIOMASS_Ec_iML1515_WT_75p37M,LIPAMPL
BIOMASS_Ec_iML1515_WT_75p37M,COBALT2abcpp
BIOMASS_Ec_iML1515_WT_75p37M,NI2uabcpp
BIOMASS_Ec_iML1515_WT_75p37M,LIPOS
BIOMASS_Ec_iML1515_WT_75p37M,CAt6pp
BIOMASS_Ec_iML1515_WT_75p37M,MN2tipp
BIOMASS_Ec_iML1515_WT_75p37M,CLtipp
BIOMASS_Ec_iML1515_WT_75p37M,PYDXK
BIOMASS_Ec_iML1515_WT_75p37M,BIOMASS_Ec_iML1515_core_75p37M
BIOMASS_Ec_iML1515_WT_75p37M,MOCDS
BIOMASS_Ec_iML1515_WT_75p37M,PYDXPP
BIOMASS_Ec_iML1515_WT_75p37M,PDX5POi
BIOMASS_Ec_iML1515_WT_75p37M,MPTS
BIOMASS_Ec_iML1515_WT_75p37M,LIPAHT2ex
BIOMASS_Ec_iML1515_WT_75p37M,MOBDabcpp
BIOMASS_Ec_iML1515_WT_75p37M,ACCOAC
BIOMASS_Ec_iML1515_WT_75p37M,MOGDS
BIOMASS_Ec_iML1515_WT_75p37M,H2SO
BIOMASS_Ec_iML1515_WT_75p37M,MN2t3pp
BIOMASS_Ec_iML1515_WT_75p37M,ADOCBLabcpp
BIOMASS_Ec_iML1515_WT_75p37M,NI2tpp
BIOMASS_Ec_iML1515_WT_75p37M,ZN2t3pp
BIOMASS_Ec_iML1515_WT_75p37M,SADT2
BIOMASS_Ec_iML1515_WT_75p37M,NI2t3pp
BIOMASS_Ec_iML1515_WT_75p37M,SHCHF
BIOMASS_Ec_iML1515_WT_75p37M,ALATA_D2
BIOMASS_Ec_iML1515_WT_75p37M,COLIPAabctex
BIOMASS_Ec_iML1515_WT_75p37M,ZN2abcpp
BIOMASS_Ec_iML1515_WT_75p37M,MOCOS
BIOMASS_Ec_iML1515_WT_75p37M,BMOCOS
BIOMASS_Ec_iML1515_WT_75p37M,ADOCBLS
G3PIabcpp,GPDDA5pp
G3PIabcpp,GPDDA5
G3PIabcpp,G3PItex
RMNtpp,RMNtex
RMNtpp,RMI
HG2t3pp,HG2tex
HG2t3pp,HG2abcpp
EDTXS4,AACPS2
EDTXS4,G3PAT120
EDTXS4,AGPAT181
EDTXS4,G3PAT141
EDTXS4,3OAS140
EDTXS4,AACPS8
EDTXS4,G3PAT160
EDTXS4,AACPS6
EDTXS4,ACPPAT181
EDTXS4,LIPACabcpp
EDTXS4,AGPAT140
EDTXS4,EDTXS2
EDTXS4,FA161ACPHi
EDTXS4,G3PAT161
EDTXS4,3OAS80
EDTXS4,AACPS3
EDTXS4,FA80ACPHi
EDTXS4,U23GAAT
EDTXS4,ACPPAT141
EDTXS4,ACPPAT161
EDTXS4,MCOATA
EDTXS4,3OAS141
EDTXS4,LIPOCT
EDTXS4,EAR140y
